timestamp,lead_id,session_id,name,phone,email,interest_projects,interest_projects_display,preferred_region,unit_type,budget_min,budget_max,budget_band,purpose,timeline,contact_channel,consent_contact,confirmed_by_user,lead_temperature,reason_codes,reason_codes_display,tags,tags_display,lead_summary,customer_summary,executive_summary,next_action,raw_json,kb_version_hash
2026-02-19T16:28:19Z,WDDPX-260219-0331,d9a2ac56-ea83-4a21-b206-13eca76709f5,Robert Brown,+2001191321540,robert.brown@example.com,"[""Murano""]",Murano,Ain El Sokhna,chalet,6010212,7987317,HIGH,Buy,Exploring,WhatsApp,true,true,Warm,"[""budget_missing""]",budget_missing,"[""high_budget""]",high_budget,Warm lead — Buy intent for Murano (Ain El Sokhna). Budget: HIGH. Timeline: Exploring.,"Robert is a prospective homebuyer in Ain El Sokhna's coastal market. Showed strong interest in Murano. Murano offers located in 750 meters of beach, 50 minutes from cairo, specifically a chalet within premium budget segment (6–10M EGP). During the session, Robert requested brochure, agreed to callback. Currently in early exploration stage.",Warm lead — Buy intent for Murano (Ain El Sokhna). Budget: HIGH. Timeline: Exploring.,Schedule follow-up call. Share Murano digital brochure.,"{""timestamp"": ""2026-02-19T16:28:19Z"", ""lead_id"": ""WDDPX-260219-0331"", ""session_id"": ""d9a2ac56-ea83-4a21-b206-13eca76709f5"", ""name"": ""Robert Brown"", ""phone"": ""+2001191321540"", ""email"": ""robert.brown@example.com"", ""interest_projects"": ""[\""Murano\""]"", ""interest_projects_display"": ""Murano"", ""preferred_region"": ""Ain El Sokhna"", ""unit_type"": ""chalet"", ""budget_min"": 6010212, ""budget_max"": 7987317, ""budget_band"": ""HIGH"", ""purpose"": ""Buy"", ""timeline"": ""Exploring"", ""contact_channel"": ""WhatsApp"", ""consent_contact"": ""true"", ""confirmed_by_user"": ""true"", ""lead_temperature"": ""Warm"", ""reason_codes"": ""[\""budget_missing\""]"", ""reason_codes_display"": ""budget_missing"", ""tags"": ""[\""high_budget\""]"", ""tags_display"": ""high_budget"", ""lead_summary"": ""Warm lead — Buy intent for Murano (Ain El Sokhna). Budget: HIGH. Timeline: Exploring."", ""customer_summary"": ""Robert is a prospective homebuyer in Ain El Sokhna's coastal market. Showed strong interest in Murano. Murano offers located in 750 meters of beach, 50 minutes from cairo, specifically a chalet within premium budget segment (6–10M EGP). During the session, Robert requested brochure, agreed to callback. Currently in early exploration stage."", ""executive_summary"": ""Warm lead — Buy intent for Murano (Ain El Sokhna). Budget: HIGH. Timeline: Exploring."", ""next_action"": ""Schedule follow-up call. Share Murano digital brochure."", ""kb_version_hash"": ""v1.2-parity""}",v1.2-parity
2026-03-02T10:30:46Z,WDDPX-260302-0332,5964c708-1bda-4be9-bda3-13eb89857bf9,Rania Hossam,+2001169509870,,"[""ClubTown""]",ClubTown,Cairo,apartment,1693697,3112510,LOW,Buy,3-6 months,Phone,true,true,Cold,"[""consent_declined""]",consent_declined,[],,Cold lead — Buy intent for ClubTown (Cairo). Budget: LOW. Timeline: 3-6 months.,"Rania is a prospective homebuyer in the Cairo residential market. Showed strong interest in ClubTown. ClubTown offers located in new degla, specifically a apartment within entry-level budget range (1.5–3M EGP). During the session, Rania requested brochure, agreed to callback. Currently considering a 3-6 month timeline.",Cold lead — Buy intent for ClubTown (Cairo). Budget: LOW. Timeline: 3-6 months.,Add to nurture sequence. Email ClubTown project highlights.,"{""timestamp"": ""2026-03-02T10:30:46Z"", ""lead_id"": ""WDDPX-260302-0332"", ""session_id"": ""5964c708-1bda-4be9-bda3-13eb89857bf9"", ""name"": ""Rania Hossam"", ""phone"": ""+2001169509870"", ""email"": """", ""interest_projects"": ""[\""ClubTown\""]"", ""interest_projects_display"": ""ClubTown"", ""preferred_region"": ""Cairo"", ""unit_type"": ""apartment"", ""budget_min"": 1693697, ""budget_max"": 3112510, ""budget_band"": ""LOW"", ""purpose"": ""Buy"", ""timeline"": ""3-6 months"", ""contact_channel"": ""Phone"", ""consent_contact"": ""true"", ""confirmed_by_user"": ""true"", ""lead_temperature"": ""Cold"", ""reason_codes"": ""[\""consent_declined\""]"", ""reason_codes_display"": ""consent_declined"", ""tags"": ""[]"", ""tags_display"": """", ""lead_summary"": ""Cold lead — Buy intent for ClubTown (Cairo). Budget: LOW. Timeline: 3-6 months."", ""customer_summary"": ""Rania is a prospective homebuyer in the Cairo residential market. Showed strong interest in ClubTown. ClubTown offers located in new degla, specifically a apartment within entry-level budget range (1.5–3M EGP). During the session, Rania requested brochure, agreed to callback. Currently considering a 3-6 month timeline."", ""executive_summary"": ""Cold lead — Buy intent for ClubTown (Cairo). Budget: LOW. Timeline: 3-6 months."", ""next_action"": ""Add to nurture sequence. Email ClubTown project highlights."", ""kb_version_hash"": ""v1.2-parity""}",v1.2-parity
2026-02-24T13:18:44Z,WDDPX-260224-0333,d15e754d-f545-405c-94b0-31b2ee191d9c,Omar Khaled,+2001016788532,,"[""Vero"", ""Promenade New Cairo""]",Vero; Promenade New Cairo,East Cairo,chalet,3463777,4414272,MID,Rent,Exploring,WhatsApp,true,true,Warm,"[""timeline_long""]",timeline_long,[],,"Warm lead — Rent intent for Vero, Promenade New Cairo (East Cairo). Budget: MID. Timeline: Exploring.","Omar is exploring rental options in the East Cairo residential market. Showed strong interest in Vero, Promenade New Cairo. Vero offers located in sidi abd el rahman, elevated coastal retreat, specifically a chalet within mid-market budget (3–6M EGP). During the session, Omar asked about payment plans, agreed to callback. Currently in early exploration stage.","Warm lead — Rent intent for Vero, Promenade New Cairo (East Cairo). Budget: MID. Timeline: Exploring.","Schedule follow-up call. Share Vero, Promenade New Cairo digital brochure.","{""timestamp"": ""2026-02-24T13:18:44Z"", ""lead_id"": ""WDDPX-260224-0333"", ""session_id"": ""d15e754d-f545-405c-94b0-31b2ee191d9c"", ""name"": ""Omar Khaled"", ""phone"": ""+2001016788532"", ""email"": """", ""interest_projects"": ""[\""Vero\"", \""Promenade New Cairo\""]"", ""interest_projects_display"": ""Vero; Promenade New Cairo"", ""preferred_region"": ""East Cairo"", ""unit_type"": ""chalet"", ""budget_min"": 3463777, ""budget_max"": 4414272, ""budget_band"": ""MID"", ""purpose"": ""Rent"", ""timeline"": ""Exploring"", ""contact_channel"": ""WhatsApp"", ""consent_contact"": ""true"", ""confirmed_by_user"": ""true"", ""lead_temperature"": ""Warm"", ""reason_codes"": ""[\""timeline_long\""]"", ""reason_codes_display"": ""timeline_long"", ""tags"": ""[]"", ""tags_display"": """", ""lead_summary"": ""Warm lead — Rent intent for Vero, Promenade New Cairo (East Cairo). Budget: MID. Timeline: Exploring."", ""customer_summary"": ""Omar is exploring rental options in the East Cairo residential market. Showed strong interest in Vero, Promenade New Cairo. Vero offers located in sidi abd el rahman, elevated coastal retreat, specifically a chalet within mid-market budget (3–6M EGP). During the session, Omar asked about payment plans, agreed to callback. Currently in early exploration stage."", ""executive_summary"": ""Warm lead — Rent intent for Vero, Promenade New Cairo (East Cairo). Budget: MID. Timeline: Exploring."", ""next_action"": ""Schedule follow-up call. Share Vero, Promenade New Cairo digital brochure."", ""kb_version_hash"": ""v1.2-parity""}",v1.2-parity
2026-02-18T23:23:01Z,WDDPX-260218-0334,b71e3ae1-30d2-443d-9741-490b99455376,Mahmoud Ali,+2001130513739,,"[""ClubTown""]",ClubTown,Cairo,duplex,3035184,3693629,MID,Weekend,0-3 months,WhatsApp,false,false,Cold,"[""browsing_only"", ""low_signal""]",browsing_only; low_signal,[],,Cold lead — Weekend intent for ClubTown (Cairo). Budget: MID. Timeline: 0-3 months.,"Mahmoud is looking for a weekend/holiday retreat in the Cairo residential market. Showed strong interest in ClubTown. ClubTown offers located in new degla, specifically a duplex within mid-market budget (3–6M EGP). During the session, Mahmoud browsed project details. Currently planning within 3 months.",Cold lead — Weekend intent for ClubTown (Cairo). Budget: MID. Timeline: 0-3 months.,Add to nurture sequence. Email ClubTown project highlights.,"{""timestamp"": ""2026-02-18T23:23:01Z"", ""lead_id"": ""WDDPX-260218-0334"", ""session_id"": ""b71e3ae1-30d2-443d-9741-490b99455376"", ""name"": ""Mahmoud Ali"", ""phone"": ""+2001130513739"", ""email"": """", ""interest_projects"": ""[\""ClubTown\""]"", ""interest_projects_display"": ""ClubTown"", ""preferred_region"": ""Cairo"", ""unit_type"": ""duplex"", ""budget_min"": 3035184, ""budget_max"": 3693629, ""budget_band"": ""MID"", ""purpose"": ""Weekend"", ""timeline"": ""0-3 months"", ""contact_channel"": ""WhatsApp"", ""consent_contact"": ""false"", ""confirmed_by_user"": ""false"", ""lead_temperature"": ""Cold"", ""reason_codes"": ""[\""browsing_only\"", \""low_signal\""]"", ""reason_codes_display"": ""browsing_only; low_signal"", ""tags"": ""[]"", ""tags_display"": """", ""lead_summary"": ""Cold lead — Weekend intent for ClubTown (Cairo). Budget: MID. Timeline: 0-3 months."", ""customer_summary"": ""Mahmoud is looking for a weekend/holiday retreat in the Cairo residential market. Showed strong interest in ClubTown. ClubTown offers located in new degla, specifically a duplex within mid-market budget (3–6M EGP). During the session, Mahmoud browsed project details. Currently planning within 3 months."", ""executive_summary"": ""Cold lead — Weekend intent for ClubTown (Cairo). Budget: MID. Timeline: 0-3 months."", ""next_action"": ""Add to nurture sequence. Email ClubTown project highlights."", ""kb_version_hash"": ""v1.2-parity""}",v1.2-parity
2026-02-25T13:44:47Z,WDDPX-260225-0335,f54f4643-2710-4603-b7bb-9076c9da1615,Ahmed Hassan,+2001146817443,,"[""Vero""]",Vero,North Coast,apartment,3448567,4416001,MID,Buy,0-3 months,WhatsApp,false,false,Cold,"[""browsing_only"", ""low_signal""]",browsing_only; low_signal,[],,Cold lead — Buy intent for Vero (North Coast). Budget: MID. Timeline: 0-3 months.,"Ahmed is a prospective homebuyer in North Coast's coastal market. Showed strong interest in Vero. Vero offers located in sidi abd el rahman, elevated coastal retreat, specifically a apartment within mid-market budget (3–6M EGP). During the session, Ahmed asked about payment plans. Currently planning within 3 months.",Cold lead — Buy intent for Vero (North Coast). Budget: MID. Timeline: 0-3 months.,Add to nurture sequence. Email Vero project highlights.,"{""timestamp"": ""2026-02-25T13:44:47Z"", ""lead_id"": ""WDDPX-260225-0335"", ""session_id"": ""f54f4643-2710-4603-b7bb-9076c9da1615"", ""name"": ""Ahmed Hassan"", ""phone"": ""+2001146817443"", ""email"": """", ""interest_projects"": ""[\""Vero\""]"", ""interest_projects_display"": ""Vero"", ""preferred_region"": ""North Coast"", ""unit_type"": ""apartment"", ""budget_min"": 3448567, ""budget_max"": 4416001, ""budget_band"": ""MID"", ""purpose"": ""Buy"", ""timeline"": ""0-3 months"", ""contact_channel"": ""WhatsApp"", ""consent_contact"": ""false"", ""confirmed_by_user"": ""false"", ""lead_temperature"": ""Cold"", ""reason_codes"": ""[\""browsing_only\"", \""low_signal\""]"", ""reason_codes_display"": ""browsing_only; low_signal"", ""tags"": ""[]"", ""tags_display"": """", ""lead_summary"": ""Cold lead — Buy intent for Vero (North Coast). Budget: MID. Timeline: 0-3 months."", ""customer_summary"": ""Ahmed is a prospective homebuyer in North Coast's coastal market. Showed strong interest in Vero. Vero offers located in sidi abd el rahman, elevated coastal retreat, specifically a apartment within mid-market budget (3–6M EGP). During the session, Ahmed asked about payment plans. Currently planning within 3 months."", ""executive_summary"": ""Cold lead — Buy intent for Vero (North Coast). Budget: MID. Timeline: 0-3 months."", ""next_action"": ""Add to nurture sequence. Email Vero project highlights."", ""kb_version_hash"": ""v1.2-parity""}",v1.2-parity
2026-02-20T06:22:04Z,WDDPX-260220-0336,573b032a-2899-4d74-9622-5f0ef6f1eae0,Amr Tawfik,+2001175437844,amr.tawfik@example.com,"[""Vero"", ""ClubTown""]",Vero; ClubTown,North Coast,apartment,3460134,4882127,MID,Weekend,Exploring,WhatsApp,false,false,Cold,"[""browsing_only"", ""low_signal""]",browsing_only; low_signal,[],,"Cold lead — Weekend intent for Vero, ClubTown (North Coast). Budget: MID. Timeline: Exploring.","Amr is looking for a weekend/holiday retreat in North Coast's coastal market. Showed strong interest in Vero, ClubTown. Vero offers located in sidi abd el rahman, elevated coastal retreat, specifically a apartment within mid-market budget (3–6M EGP). During the session, Amr browsed project details. Currently in early exploration stage.","Cold lead — Weekend intent for Vero, ClubTown (North Coast). Budget: MID. Timeline: Exploring.","Add to nurture sequence. Email Vero, ClubTown project highlights.","{""timestamp"": ""2026-02-20T06:22:04Z"", ""lead_id"": ""WDDPX-260220-0336"", ""session_id"": ""573b032a-2899-4d74-9622-5f0ef6f1eae0"", ""name"": ""Amr Tawfik"", ""phone"": ""+2001175437844"", ""email"": ""amr.tawfik@example.com"", ""interest_projects"": ""[\""Vero\"", \""ClubTown\""]"", ""interest_projects_display"": ""Vero; ClubTown"", ""preferred_region"": ""North Coast"", ""unit_type"": ""apartment"", ""budget_min"": 3460134, ""budget_max"": 4882127, ""budget_band"": ""MID"", ""purpose"": ""Weekend"", ""timeline"": ""Exploring"", ""contact_channel"": ""WhatsApp"", ""consent_contact"": ""false"", ""confirmed_by_user"": ""false"", ""lead_temperature"": ""Cold"", ""reason_codes"": ""[\""browsing_only\"", \""low_signal\""]"", ""reason_codes_display"": ""browsing_only; low_signal"", ""tags"": ""[]"", ""tags_display"": """", ""lead_summary"": ""Cold lead — Weekend intent for Vero, ClubTown (North Coast). Budget: MID. Timeline: Exploring."", ""customer_summary"": ""Amr is looking for a weekend/holiday retreat in North Coast's coastal market. Showed strong interest in Vero, ClubTown. Vero offers located in sidi abd el rahman, elevated coastal retreat, specifically a apartment within mid-market budget (3–6M EGP). During the session, Amr browsed project details. Currently in early exploration stage."", ""executive_summary"": ""Cold lead — Weekend intent for Vero, ClubTown (North Coast). Budget: MID. Timeline: Exploring."", ""next_action"": ""Add to nurture sequence. Email Vero, ClubTown project highlights."", ""kb_version_hash"": ""v1.2-parity""}",v1.2-parity
2026-02-20T14:47:20Z,WDDPX-260220-0337,e8d121b2-e5a6-4d99-90b2-2208880814d9,Youssef Nabil,+2001188979095,,"[""Vero""]",Vero,North Coast,apartment,6209876,6919729,HIGH,Weekend,Immediate,WhatsApp,false,false,Cold,"[""browsing_only"", ""low_signal""]",browsing_only; low_signal,"[""high_budget"", ""urgent"", ""callback""]",high_budget; urgent; callback,Cold lead — Weekend intent for Vero (North Coast). Budget: HIGH. Timeline: Immediate.,"Youssef is looking for a weekend/holiday retreat in North Coast's coastal market. Showed strong interest in Vero. Vero offers located in sidi abd el rahman, elevated coastal retreat, specifically a apartment within premium budget segment (6–10M EGP). During the session, Youssef requested brochure. Currently ready to proceed immediately.",Cold lead — Weekend intent for Vero (North Coast). Budget: HIGH. Timeline: Immediate.,Add to nurture sequence. Email Vero project highlights.,"{""timestamp"": ""2026-02-20T14:47:20Z"", ""lead_id"": ""WDDPX-260220-0337"", ""session_id"": ""e8d121b2-e5a6-4d99-90b2-2208880814d9"", ""name"": ""Youssef Nabil"", ""phone"": ""+2001188979095"", ""email"": """", ""interest_projects"": ""[\""Vero\""]"", ""interest_projects_display"": ""Vero"", ""preferred_region"": ""North Coast"", ""unit_type"": ""apartment"", ""budget_min"": 6209876, ""budget_max"": 6919729, ""budget_band"": ""HIGH"", ""purpose"": ""Weekend"", ""timeline"": ""Immediate"", ""contact_channel"": ""WhatsApp"", ""consent_contact"": ""false"", ""confirmed_by_user"": ""false"", ""lead_temperature"": ""Cold"", ""reason_codes"": ""[\""browsing_only\"", \""low_signal\""]"", ""reason_codes_display"": ""browsing_only; low_signal"", ""tags"": ""[\""high_budget\"", \""urgent\"", \""callback\""]"", ""tags_display"": ""high_budget; urgent; callback"", ""lead_summary"": ""Cold lead — Weekend intent for Vero (North Coast). Budget: HIGH. Timeline: Immediate."", ""customer_summary"": ""Youssef is looking for a weekend/holiday retreat in North Coast's coastal market. Showed strong interest in Vero. Vero offers located in sidi abd el rahman, elevated coastal retreat, specifically a apartment within premium budget segment (6–10M EGP). During the session, Youssef requested brochure. Currently ready to proceed immediately."", ""executive_summary"": ""Cold lead — Weekend intent for Vero (North Coast). Budget: HIGH. Timeline: Immediate."", ""next_action"": ""Add to nurture sequence. Email Vero project highlights."", ""kb_version_hash"": ""v1.2-parity""}",v1.2-parity
2026-03-04T22:17:46Z,WDDPX-260304-0338,b3c21086-6233-4ce8-8a58-8489c7f35469,Mary Wilson,+2001212446861,,"[""ClubTown""]",ClubTown,North Coast,apartment,3246317,3828086,MID,Invest,3-6 months,WhatsApp,false,false,Cold,"[""browsing_only"", ""low_signal""]",browsing_only; low_signal,[],,Cold lead — Invest intent for ClubTown (North Coast). Budget: MID. Timeline: 3-6 months.,"Mary is an investor exploring real estate opportunities in North Coast's coastal market. Showed strong interest in ClubTown. ClubTown offers located in new degla, specifically a apartment within mid-market budget (3–6M EGP). During the session, Mary browsed project details. Currently considering a 3-6 month timeline.",Cold lead — Invest intent for ClubTown (North Coast). Budget: MID. Timeline: 3-6 months.,Add to nurture sequence. Email ClubTown project highlights.,"{""timestamp"": ""2026-03-04T22:17:46Z"", ""lead_id"": ""WDDPX-260304-0338"", ""session_id"": ""b3c21086-6233-4ce8-8a58-8489c7f35469"", ""name"": ""Mary Wilson"", ""phone"": ""+2001212446861"", ""email"": """", ""interest_projects"": ""[\""ClubTown\""]"", ""interest_projects_display"": ""ClubTown"", ""preferred_region"": ""North Coast"", ""unit_type"": ""apartment"", ""budget_min"": 3246317, ""budget_max"": 3828086, ""budget_band"": ""MID"", ""purpose"": ""Invest"", ""timeline"": ""3-6 months"", ""contact_channel"": ""WhatsApp"", ""consent_contact"": ""false"", ""confirmed_by_user"": ""false"", ""lead_temperature"": ""Cold"", ""reason_codes"": ""[\""browsing_only\"", \""low_signal\""]"", ""reason_codes_display"": ""browsing_only; low_signal"", ""tags"": ""[]"", ""tags_display"": """", ""lead_summary"": ""Cold lead — Invest intent for ClubTown (North Coast). Budget: MID. Timeline: 3-6 months."", ""customer_summary"": ""Mary is an investor exploring real estate opportunities in North Coast's coastal market. Showed strong interest in ClubTown. ClubTown offers located in new degla, specifically a apartment within mid-market budget (3–6M EGP). During the session, Mary browsed project details. Currently considering a 3-6 month timeline."", ""executive_summary"": ""Cold lead — Invest intent for ClubTown (North Coast). Budget: MID. Timeline: 3-6 months."", ""next_action"": ""Add to nurture sequence. Email ClubTown project highlights."", ""kb_version_hash"": ""v1.2-parity""}",v1.2-parity
2026-02-21T11:53:16Z,WDDPX-260221-0339,bc8cb0ee-817b-4238-8500-d7ec3ddcb33a,Dina Farouk,+2001215354599,dina.farouk@example.com,"[""Neo"", ""Murano""]",Neo; Murano,East Cairo,apartment,1970385,2937420,LOW,Invest,0-3 months,WhatsApp,false,false,Cold,"[""browsing_only"", ""low_signal""]",browsing_only; low_signal,[],,"Cold lead — Invest intent for Neo, Murano (East Cairo). Budget: LOW. Timeline: 0-3 months.","Dina is an investor exploring real estate opportunities in the East Cairo residential market. Showed strong interest in Neo, Murano. Neo offers located in heart of mostakbal city, specifically a apartment within entry-level budget range (1.5–3M EGP). During the session, Dina requested brochure. Currently planning within 3 months.","Cold lead — Invest intent for Neo, Murano (East Cairo). Budget: LOW. Timeline: 0-3 months.","Add to nurture sequence. Email Neo, Murano project highlights.","{""timestamp"": ""2026-02-21T11:53:16Z"", ""lead_id"": ""WDDPX-260221-0339"", ""session_id"": ""bc8cb0ee-817b-4238-8500-d7ec3ddcb33a"", ""name"": ""Dina Farouk"", ""phone"": ""+2001215354599"", ""email"": ""dina.farouk@example.com"", ""interest_projects"": ""[\""Neo\"", \""Murano\""]"", ""interest_projects_display"": ""Neo; Murano"", ""preferred_region"": ""East Cairo"", ""unit_type"": ""apartment"", ""budget_min"": 1970385, ""budget_max"": 2937420, ""budget_band"": ""LOW"", ""purpose"": ""Invest"", ""timeline"": ""0-3 months"", ""contact_channel"": ""WhatsApp"", ""consent_contact"": ""false"", ""confirmed_by_user"": ""false"", ""lead_temperature"": ""Cold"", ""reason_codes"": ""[\""browsing_only\"", \""low_signal\""]"", ""reason_codes_display"": ""browsing_only; low_signal"", ""tags"": ""[]"", ""tags_display"": """", ""lead_summary"": ""Cold lead — Invest intent for Neo, Murano (East Cairo). Budget: LOW. Timeline: 0-3 months."", ""customer_summary"": ""Dina is an investor exploring real estate opportunities in the East Cairo residential market. Showed strong interest in Neo, Murano. Neo offers located in heart of mostakbal city, specifically a apartment within entry-level budget range (1.5–3M EGP). During the session, Dina requested brochure. Currently planning within 3 months."", ""executive_summary"": ""Cold lead — Invest intent for Neo, Murano (East Cairo). Budget: LOW. Timeline: 0-3 months."", ""next_action"": ""Add to nurture sequence. Email Neo, Murano project highlights."", ""kb_version_hash"": ""v1.2-parity""}",v1.2-parity
2026-02-25T12:53:54Z,WDDPX-260225-0340,abecdb9d-4045-48f8-8cec-afd3129ad2e9,Youssef Nabil,+2001223470708,youssef.nabil@example.com,"[""Neo""]",Neo,East Cairo,apartment,6148006,7937785,HIGH,Buy,Exploring,WhatsApp,true,true,Warm,"[""budget_missing""]",budget_missing,"[""high_budget""]",high_budget,Warm lead — Buy intent for Neo (East Cairo). Budget: HIGH. Timeline: Exploring.,"Youssef is a prospective homebuyer in the East Cairo residential market. Showed strong interest in Neo. Neo offers located in heart of mostakbal city, specifically a apartment within premium budget segment (6–10M EGP). During the session, Youssef agreed to callback. Currently in early exploration stage.",Warm lead — Buy intent for Neo (East Cairo). Budget: HIGH. Timeline: Exploring.,Schedule follow-up call. Share Neo digital brochure.,"{""timestamp"": ""2026-02-25T12:53:54Z"", ""lead_id"": ""WDDPX-260225-0340"", ""session_id"": ""abecdb9d-4045-48f8-8cec-afd3129ad2e9"", ""name"": ""Youssef Nabil"", ""phone"": ""+2001223470708"", ""email"": ""youssef.nabil@example.com"", ""interest_projects"": ""[\""Neo\""]"", ""interest_projects_display"": ""Neo"", ""preferred_region"": ""East Cairo"", ""unit_type"": ""apartment"", ""budget_min"": 6148006, ""budget_max"": 7937785, ""budget_band"": ""HIGH"", ""purpose"": ""Buy"", ""timeline"": ""Exploring"", ""contact_channel"": ""WhatsApp"", ""consent_contact"": ""true"", ""confirmed_by_user"": ""true"", ""lead_temperature"": ""Warm"", ""reason_codes"": ""[\""budget_missing\""]"", ""reason_codes_display"": ""budget_missing"", ""tags"": ""[\""high_budget\""]"", ""tags_display"": ""high_budget"", ""lead_summary"": ""Warm lead — Buy intent for Neo (East Cairo). Budget: HIGH. Timeline: Exploring."", ""customer_summary"": ""Youssef is a prospective homebuyer in the East Cairo residential market. Showed strong interest in Neo. Neo offers located in heart of mostakbal city, specifically a apartment within premium budget segment (6–10M EGP). During the session, Youssef agreed to callback. Currently in early exploration stage."", ""executive_summary"": ""Warm lead — Buy intent for Neo (East Cairo). Budget: HIGH. Timeline: Exploring."", ""next_action"": ""Schedule follow-up call. Share Neo digital brochure."", ""kb_version_hash"": ""v1.2-parity""}",v1.2-parity
2026-02-20T08:11:00Z,WDDPX-260220-0341,3332d693-d7c6-4782-bb84-7e14f24a0606,Youssef Nabil,+2001021496211,,"[""Murano""]",Murano,Ain El Sokhna,duplex,6302619,7653343,HIGH,Invest,0-3 months,WhatsApp,true,true,Hot,"[""high_intent"", ""short_timeline"", ""budget_present"", ""project_selected"", ""consented""]",high_intent; short_timeline; budget_present; project_selected; consented,"[""high_budget""]",high_budget,Hot lead — Invest intent for Murano (Ain El Sokhna). Budget: HIGH. Timeline: 0-3 months.,"Youssef is an investor exploring real estate opportunities in Ain El Sokhna's coastal market. Showed strong interest in Murano. Murano offers located in 750 meters of beach, 50 minutes from cairo, specifically a duplex within premium budget segment (6–10M EGP). During the session, Youssef requested brochure, asked about payment plans, agreed to callback. Currently planning within 3 months.",Hot lead — Invest intent for Murano (Ain El Sokhna). Budget: HIGH. Timeline: 0-3 months.,Priority callback within 24h. Send Murano brochure + payment plan.,"{""timestamp"": ""2026-02-20T08:11:00Z"", ""lead_id"": ""WDDPX-260220-0341"", ""session_id"": ""3332d693-d7c6-4782-bb84-7e14f24a0606"", ""name"": ""Youssef Nabil"", ""phone"": ""+2001021496211"", ""email"": """", ""interest_projects"": ""[\""Murano\""]"", ""interest_projects_display"": ""Murano"", ""preferred_region"": ""Ain El Sokhna"", ""unit_type"": ""duplex"", ""budget_min"": 6302619, ""budget_max"": 7653343, ""budget_band"": ""HIGH"", ""purpose"": ""Invest"", ""timeline"": ""0-3 months"", ""contact_channel"": ""WhatsApp"", ""consent_contact"": ""true"", ""confirmed_by_user"": ""true"", ""lead_temperature"": ""Hot"", ""reason_codes"": ""[\""high_intent\"", \""short_timeline\"", \""budget_present\"", \""project_selected\"", \""consented\""]"", ""reason_codes_display"": ""high_intent; short_timeline; budget_present; project_selected; consented"", ""tags"": ""[\""high_budget\""]"", ""tags_display"": ""high_budget"", ""lead_summary"": ""Hot lead — Invest intent for Murano (Ain El Sokhna). Budget: HIGH. Timeline: 0-3 months."", ""customer_summary"": ""Youssef is an investor exploring real estate opportunities in Ain El Sokhna's coastal market. Showed strong interest in Murano. Murano offers located in 750 meters of beach, 50 minutes from cairo, specifically a duplex within premium budget segment (6–10M EGP). During the session, Youssef requested brochure, asked about payment plans, agreed to callback. Currently planning within 3 months."", ""executive_summary"": ""Hot lead — Invest intent for Murano (Ain El Sokhna). Budget: HIGH. Timeline: 0-3 months."", ""next_action"": ""Priority callback within 24h. Send Murano brochure + payment plan."", ""kb_version_hash"": ""v1.2-parity""}",v1.2-parity
2026-02-20T13:04:50Z,WDDPX-260220-0342,ea555c75-f54d-4949-a3f1-a17eb7e3422b,Patricia Moore,+2001244999379,,"[""ClubTown""]",ClubTown,Cairo,duplex,1873657,2993813,LOW,Buy,Exploring,WhatsApp,true,true,Warm,"[""budget_missing""]",budget_missing,[],,Warm lead — Buy intent for ClubTown (Cairo). Budget: LOW. Timeline: Exploring.,"Patricia is a prospective homebuyer in the Cairo residential market. Showed strong interest in ClubTown. ClubTown offers located in new degla, specifically a duplex within entry-level budget range (1.5–3M EGP). During the session, Patricia inquired about site visit, agreed to callback. Currently in early exploration stage.",Warm lead — Buy intent for ClubTown (Cairo). Budget: LOW. Timeline: Exploring.,Schedule follow-up call. Share ClubTown digital brochure.,"{""timestamp"": ""2026-02-20T13:04:50Z"", ""lead_id"": ""WDDPX-260220-0342"", ""session_id"": ""ea555c75-f54d-4949-a3f1-a17eb7e3422b"", ""name"": ""Patricia Moore"", ""phone"": ""+2001244999379"", ""email"": """", ""interest_projects"": ""[\""ClubTown\""]"", ""interest_projects_display"": ""ClubTown"", ""preferred_region"": ""Cairo"", ""unit_type"": ""duplex"", ""budget_min"": 1873657, ""budget_max"": 2993813, ""budget_band"": ""LOW"", ""purpose"": ""Buy"", ""timeline"": ""Exploring"", ""contact_channel"": ""WhatsApp"", ""consent_contact"": ""true"", ""confirmed_by_user"": ""true"", ""lead_temperature"": ""Warm"", ""reason_codes"": ""[\""budget_missing\""]"", ""reason_codes_display"": ""budget_missing"", ""tags"": ""[]"", ""tags_display"": """", ""lead_summary"": ""Warm lead — Buy intent for ClubTown (Cairo). Budget: LOW. Timeline: Exploring."", ""customer_summary"": ""Patricia is a prospective homebuyer in the Cairo residential market. Showed strong interest in ClubTown. ClubTown offers located in new degla, specifically a duplex within entry-level budget range (1.5–3M EGP). During the session, Patricia inquired about site visit, agreed to callback. Currently in early exploration stage."", ""executive_summary"": ""Warm lead — Buy intent for ClubTown (Cairo). Budget: LOW. Timeline: Exploring."", ""next_action"": ""Schedule follow-up call. Share ClubTown digital brochure."", ""kb_version_hash"": ""v1.2-parity""}",v1.2-parity
